[2023-02-18 00:35:50,634] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-02-18 00:35:53,067] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-02-18 00:35:54,388] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-02-18 00:36:10,659] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-02-18 00:36:10,659] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-02-18 00:36:39,181] 	INFO 	130 	pair_data.py 	<module>() 	Pair Data Ended
[2023-02-18 02:11:50,569] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-02-18 02:11:53,884] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-02-18 02:11:54,955] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-02-18 02:12:11,025] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-02-18 02:12:11,025] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-02-18 02:12:37,333] 	INFO 	130 	pair_data.py 	<module>() 	Pair Data Ended
[2023-02-18 03:07:43,578] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-02-18 03:07:46,762] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-02-18 03:07:47,987] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-02-18 03:08:03,865] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-02-18 03:08:03,866] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-02-18 03:08:31,857] 	INFO 	130 	pair_data.py 	<module>() 	Pair Data Ended
[2023-02-18 05:05:42,853] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-02-18 05:05:45,413] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-02-18 05:05:46,352] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-02-18 05:05:59,894] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-02-18 05:05:59,895] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-02-18 05:06:25,293] 	INFO 	130 	pair_data.py 	<module>() 	Pair Data Ended
