[2023-03-14 00:31:13,605] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-03-14 00:31:16,605] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-03-14 00:31:17,703] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-03-14 00:32:57,195] 	INFO 	107 	pair_data.py 	<module>() 	Pair Data Ended
[2023-03-14 00:32:58,224] 	INFO 	39 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-03-14 00:34:45,994] 	INFO 	138 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-03-14 00:34:46,733] 	INFO 	24 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-03-14 00:34:52,400] 	INFO 	72 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-03-14 01:19:20,844] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-03-14 01:20:44,588] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-03-14 01:55:48,262] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-03-14 01:55:51,606] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-03-14 01:55:52,537] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-03-14 01:57:15,577] 	INFO 	107 	pair_data.py 	<module>() 	Pair Data Ended
[2023-03-14 01:57:16,499] 	INFO 	39 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-03-14 01:58:20,680] 	INFO 	138 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-03-14 01:58:21,324] 	INFO 	24 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-03-14 01:58:26,478] 	INFO 	72 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-03-14 02:26:52,133] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-03-14 02:26:55,205] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-03-14 02:26:56,140] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-03-14 02:28:35,227] 	INFO 	107 	pair_data.py 	<module>() 	Pair Data Ended
[2023-03-14 02:28:36,154] 	INFO 	39 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-03-14 02:30:00,738] 	INFO 	138 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-03-14 02:30:01,406] 	INFO 	24 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-03-14 02:30:07,407] 	INFO 	72 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-03-14 02:34:50,908] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-03-14 02:36:07,363] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-03-14 03:07:33,525] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-03-14 03:07:36,842] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-03-14 03:07:37,748] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-03-14 03:09:18,316] 	INFO 	107 	pair_data.py 	<module>() 	Pair Data Ended
[2023-03-14 03:09:19,212] 	INFO 	39 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-03-14 03:10:50,261] 	INFO 	138 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-03-14 03:10:50,867] 	INFO 	24 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-03-14 03:10:57,610] 	INFO 	72 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-03-14 03:20:33,681] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-03-14 03:21:24,546] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-03-14 04:08:19,774] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-03-14 04:08:23,881] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-03-14 04:08:24,772] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-03-14 04:09:53,270] 	INFO 	107 	pair_data.py 	<module>() 	Pair Data Ended
[2023-03-14 04:09:54,172] 	INFO 	39 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-03-14 04:10:57,185] 	INFO 	138 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-03-14 04:10:57,808] 	INFO 	24 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-03-14 04:11:03,518] 	INFO 	72 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-03-14 04:23:48,171] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-03-14 04:24:38,070] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-03-14 05:06:39,205] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-03-14 05:06:41,980] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-03-14 05:06:42,877] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-03-14 05:08:03,088] 	INFO 	107 	pair_data.py 	<module>() 	Pair Data Ended
[2023-03-14 05:08:04,012] 	INFO 	39 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-03-14 05:09:02,079] 	INFO 	138 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-03-14 05:09:02,731] 	INFO 	24 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-03-14 05:09:07,043] 	INFO 	72 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-03-14 05:17:44,515] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-03-14 05:18:30,175] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-03-14 06:09:53,350] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-03-14 06:09:56,818] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-03-14 06:09:57,877] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-03-14 06:11:32,490] 	INFO 	107 	pair_data.py 	<module>() 	Pair Data Ended
