[2023-03-29 00:38:02,680] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-03-29 00:38:07,572] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-03-29 00:38:08,634] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-03-29 00:40:01,803] 	INFO 	107 	pair_data.py 	<module>() 	Pair Data Ended
[2023-03-29 00:40:02,801] 	INFO 	39 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-03-29 00:42:00,232] 	INFO 	150 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-03-29 00:42:00,878] 	INFO 	24 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-03-29 00:42:06,543] 	INFO 	72 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-03-29 01:40:35,328] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-03-29 01:41:18,335] 	INFO 	79 	id_data.py 	<module>() 	ID Data Ended
[2023-03-29 02:11:08,538] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-03-29 02:11:12,641] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-03-29 02:11:13,492] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-03-29 02:12:54,756] 	INFO 	107 	pair_data.py 	<module>() 	Pair Data Ended
[2023-03-29 02:12:55,616] 	INFO 	39 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-03-29 02:14:02,484] 	INFO 	150 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-03-29 02:14:03,082] 	INFO 	24 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-03-29 02:14:07,201] 	INFO 	72 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-03-29 02:43:46,722] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-03-29 02:44:33,431] 	INFO 	79 	id_data.py 	<module>() 	ID Data Ended
[2023-03-29 03:06:46,649] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-03-29 03:06:51,125] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-03-29 03:06:52,024] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-03-29 03:08:37,030] 	INFO 	107 	pair_data.py 	<module>() 	Pair Data Ended
[2023-03-29 03:08:37,977] 	INFO 	39 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-03-29 03:10:24,604] 	INFO 	150 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-03-29 03:10:25,284] 	INFO 	24 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-03-29 03:10:29,746] 	INFO 	72 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-03-29 03:18:37,988] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-03-29 03:19:55,651] 	INFO 	79 	id_data.py 	<module>() 	ID Data Ended
[2023-03-29 04:08:02,133] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-03-29 04:08:05,966] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-03-29 04:08:06,839] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-03-29 04:10:01,329] 	INFO 	107 	pair_data.py 	<module>() 	Pair Data Ended
[2023-03-29 04:10:02,217] 	INFO 	39 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-03-29 04:11:54,216] 	INFO 	150 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-03-29 04:11:54,837] 	INFO 	24 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-03-29 04:12:00,285] 	INFO 	72 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-03-29 04:22:25,643] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-03-29 04:23:06,314] 	INFO 	79 	id_data.py 	<module>() 	ID Data Ended
[2023-03-29 05:06:29,337] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-03-29 05:06:32,261] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-03-29 05:06:33,291] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-03-29 05:08:21,281] 	INFO 	107 	pair_data.py 	<module>() 	Pair Data Ended
[2023-03-29 05:08:22,398] 	INFO 	39 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-03-29 05:09:52,324] 	INFO 	150 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-03-29 05:09:53,087] 	INFO 	24 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-03-29 05:09:58,499] 	INFO 	72 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-03-29 05:17:01,410] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-03-29 05:18:17,567] 	INFO 	79 	id_data.py 	<module>() 	ID Data Ended
